codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre
SICM-682-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=B4i22O1O2VqqXpPj-GBGi1mmmqEATd7VcrQDtwF-LLE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: FLUDROCORTISONA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN:0,1MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.33000,2023-02-22 08:00:00,First 2023
SICM-683-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=sF9nJQ4eh7wzW696mqbZe-2o8SJeRfJkEXDQmxK_ejg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GENTAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 40 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 1 ML,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.30000,2023-02-22 08:00:00,First 2023
SICM-684-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=vsMmQ7ydi-KuPAhUkam_rSRggzMaAf1tRauwtO5Vnvo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INDACATEROL - FORMA FARMACÉUTICA: SÓLIDO PARA INHALACIÓN - CONCENTRACIÓN: 300 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER X CÁPSULAS CON POLVO PARA INHALACIÓN + INHALADOR,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$1.85814,2023-02-22 08:00:00,First 2023
SICM-068-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=4xNHNWLmzT3Yr7Qbe1lrAS199JWV9z0meahkP3r4jD0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: METOTREXATO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 2,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.08730,2023-02-22 08:00:00,First 2023
SICM-685-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0UArz4FmqT6pDLLFXHW9CHZ_MymNiUN78DkAe79x-Ek,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INMUNOGLOBULINA ANTI D - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 300 MCG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- - CAJA X JERINGA-S- PRELLENADA-S-,Adjudicado oferente ganador,PICHINCHA / QUITO,$120.16319,2023-02-22 08:00:00,First 2023
SICM-069-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=wuUEugLvc8uNi_1Qsk6alhVDYx7CjuPJgoeL9x1qeH8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUDARABINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$38.37470,2023-02-22 08:00:00,First 2023
SICM-686-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=W3gSxKbQmdVOMywPiCBcwjSbdTmCbLgAxsVGsJ013co,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INSULINA ULTRARÁPIDA -ASPARTA- - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 10 ML,Desierto,PICHINCHA / QUITO,$7.54000,2023-02-22 08:00:00,First 2023
SICM-074-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RI17gcmUfA6Ri5rE_A7GrMR5HaY2VG-oQcvrjePYs48,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PACLITAXEL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 6 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 5 ML CON FILTRO,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$11.06000,2023-02-22 08:00:00,First 2023
SICM-687-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=x7vPG19XCJqwNwHZ582t17auzZj9pT5OgJy9ACNuFaE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: METILERGOMETRINA -O G02AB03 ERGOMETRINA-  - FORMA FARMACÉUTICA:SÓLIDO ORAL  - CONCENTRACIÓN:0,125 MG  - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.23758,2023-02-22 08:00:00,First 2023
SICM-688-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=15XM_lA-g8507lJlXMXJlsd-Xt65AhiM-y7VcWndQFg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: COTRIMOXAZOL -SULFAMETOXAZOL + TRIMETOPRIMA- - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 400 MG + 80 MG - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 5 ML,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.56000,2023-02-22 08:00:00,First 2023
SICM-076-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=xeMbLhtfXQAABvZkVb9jeuqCu2-y2uotdU7eqFJiy-8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DOXORUBICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 10 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$9.00000,2023-02-22 08:00:00,First 2023
SICM-032-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=R22zy5Ud_pXMvxL8SyKq5SFTjxKWROCcdjzzdUT3vOo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TEMOZOLOMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Adjudicado oferente ganador,PICHINCHA / QUITO,$17.66880,2023-02-22 08:00:00,First 2023
SICM-077-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3vUn-DBC3AInfKMmfJ0uF5EIxmbo-IBb6u7NtXepA2s,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DOXORUBICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL -ES-,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$15.42000,2023-02-22 08:00:00,First 2023
SICM-035-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=hQDFbrhXuevBnOsrzisZ0SYu2M6Lv4auImYVVfadZfc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PACLITAXEL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 6 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 50 ML CON FILTRO,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$61.70141,2023-02-22 08:00:00,First 2023
SICM-078-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=fjVtrFV2hVxFQn9DGwKe8zx7y7Ua-0KkYK65CtjQIqQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: EPIRUBICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$154.50000,2023-02-22 08:00:00,First 2023
SICM-038-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=qgApn-xNwpYYKMl4v_e26EvQURCkSeHGmFwQmCwi6xI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LETROZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 2,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.19000,2023-02-22 08:00:00,First 2023
SICM-043-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=TgKrZRF5b_VbKBQhsxZ8gLp8kzJYSKMbAkLGa0mFigQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENOXAPARINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 6 000 UI -60 MG- - PRESENTACIÓN COMERCIAL: CAJA X JERINGA-S- PRELLENADA-S-,Adjudicado oferente ganador,PICHINCHA / QUITO,$2.92000,2023-02-22 08:00:00,First 2023
SICM-088-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7EZKbJtKQvpc9DjE2w_5YiwxLQJOkCygA0xsOdEq4do,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: FLUTAMIDA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 250 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado oferente ganador,PICHINCHA / QUITO,$0.13920,2023-02-22 08:00:00,First 2023
SICM-047-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ze18a595vjloRclx6aBdxyVZYVTHojObvFb9l_QqHy4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ATENOLOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.03200,2023-02-22 08:00:00,First 2023
SICM-100-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=9zwVL0_N4-EymZ82PKr9d1DTXl7F2hO_h9UEzflHuBs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SULTAMICILINA -AMPICILINA + SULBACTAM-  FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 375 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.48473,2023-02-22 08:00:00,First 2023
SICM-101-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=vCJvRVOAx-fgTSin5OLdclG-NkPBpjN2Fxxryx6Cwjo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SULTAMICILINA -AMPICILINA + SULBACTAM- FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 750 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$0.42210,2023-02-22 08:00:00,First 2023
SICM-105-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=LqDbu6iepXhP15NtpPnMbjUr7RZZTWOJpjBy6OuoZ24,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: COLISTINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES-/JERINGA-S- PRELLENADA-S- + DISOLVENTE,Desierto,PICHINCHA / QUITO,$4.80000,2023-02-22 08:00:00,First 2023
SICM-111-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=oy0NNXDpxCuVRGKsYhSDudhugprKGxsK1vV01fVFiDA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: OSELTAMIVIR - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 75 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$1.11085,2023-02-22 08:00:00,First 2023
SICM-121-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=zrJ-FIPcN8c0lyG7SEko2t2oIC2-YtOMH4Wr-ENCyi8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: FENTANILO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 0,05 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S- X 10 ML",Desierto,PICHINCHA / QUITO,$0.21110,2023-02-22 08:00:00,First 2023
SICM-165-2022-A,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=GRXzPnDFMTtVR3UpsDHGAx0ZxG_wBVqTpXQ3gbDzo4E,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IDARUBICINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG/ML -10 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL X 10 ML - CAJA X VIAL-ES-,Adjudicado oferente ganador,PICHINCHA / QUITO,$130.00000,2023-02-22 08:00:00,First 2023
SICM2-061-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=dHZM166Ri_O04Bfhw39g1pkopqNDPaCqEVg1t77SoWo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IFOSFAMIDA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 000 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$8.87912,2023-11-14 08:00:00,Second 2023
SICM2-221-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Yc0IiQ1-8B7o9MXs3119jZJkl7MkmlcOkRr1z7Iiv54,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ISOTRETINOÍNA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.46172,2023-11-14 08:00:00,Second 2023
SICM2-329-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=bd-A32sJk5JaAQdlTCVOadcUwHDvzNjenRumlokleu4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CIPROFLOXACINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO/VIAL/BOLSA X 100 ML,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.60537,2023-11-14 08:00:00,Second 2023
SICM2-343-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=yCH9Xr8wVTUj1kME7E0-_oX7PSJlrl8ZNQTGChmBdoM,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: COMBINACIONES LACTATO DE RINGER - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: NO DEFINIDO - PRESENTACIÓN COMERCIAL: FUNDA/BOLSA FLEXIBLE Y AUTOCOLAPSABLE X 1000 ML CON SOBREFUNDA SELLADA HERMÉTICAMENTE,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.94396,2023-11-14 08:00:00,Second 2023
SICM2-378-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=mPgumItNF6vhDRdOshZGTIAIIMDPoEhd32NGoAb0NZ0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INSULINA ULTRARÁPIDA ASPARTA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X CARTUCHO-S / PLUMA-S,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$6.19732,2023-11-14 08:00:00,Second 2023
SICM2-491-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ENqiwhGAw7LAk12LcIZHbNIqWJkfTB-Alkh4pGO_bVY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: GLUCAGÓN - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$33.46997,2023-11-14 08:00:00,Second 2023
SICM2-507-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=Aho6lYFAZ-e0GtAJOMLw6KzbcVvcaph_fNWEh-xn7m8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: METILERGOMETRINA O G02AB03 ERGOMETRINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL  - CONCENTRACIÓN: 0,2 MG/ML  - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 1 ML",Por Adjudicar oferente ganador,PICHINCHA / QUITO,$0.65667,2023-11-14 08:00:00,Second 2023
SICM2-510-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=3Z-e847CUcuxzwf9DnOggqrBcJLsXjgeH8cxgjSGliA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: MORFINA - FORMA FARMACÉUTICA: SÓLIDO ORAL LIBERACIÓN PROLONGADA - CONCENTRACIÓN: 60 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$2.18356,2023-11-14 08:00:00,Second 2023
SICM2-511-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=TTC4yS6ejpccTjA0mBZij8QxIQtuOIw4yQrAIoKCj_M,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PERMETRINA - FORMA FARMACÉUTICA: SEMISÓLIDO CUTÁNEO - CONCENTRACIÓN: 1 % - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 30 G MÍNIMO,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$2.36055,2023-11-14 08:00:00,Second 2023
SICM2-513-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_FCnbHEIzX14CiyrWFukWZFJ_vAUOhw0-j4_3FuxhOk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: PREDNISOLONA - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN: 0,12 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 5 ML MÍNIMO",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$4.59850,2023-11-14 08:00:00,Second 2023
SICM2-532-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=D4uOtD5d-nQvXOSWP5VmC-pkVJg2cXHD8v0IiEEhYOo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SULFATO DE ZINC - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 20 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML MÍNIMO CON DOSIFICADOR,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$2.87806,2023-11-14 08:00:00,Second 2023
SICM2-590-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FapVCa0FYUCSWXIV32fnM1BSUunHEixn7SfSg0LwtOw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: MULTIENZIMAS PANCREATINA: AMILASA, LIPASA, PROTEASA - FORMA FARMACÉUTICA:SÓLIDO ORAL - CONCENTRACIÓN:150 MG -8 000 UI, 10 000 UI, 600 UI - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.18093,2023-11-14 08:00:00,Second 2023
SICM2-601-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=pXFmcWLZ4a2ag7EmU1VBvIatVLJ_2eGZRUFvTn3smyQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: SALES DE HIERRO + ÁCIDO FÓLICO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 60 MG + 400 MCG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.06785,2023-11-14 08:00:00,Second 2023
SICM2-610-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=EGDmU0o7_EGN9t5MZIXZTqHum_fA7Pa_F_PY5RRXag8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: TROLAMINA - FORMA FARMACÉUTICA: LÍQUIDO CUTÁNEO - CONCENTRACIÓN:0,67 G/100 G - PRESENTACIÓN COMERCIAL: CAJA X TUBO X 40 G MÍNIMO",Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$11.51140,2023-11-14 08:00:00,Second 2023
SICM2-626-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=euHrKzx5xMoW6ehoT2S1KP0tb9QHQNhC--ul6Fl-hWE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: VORICONAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 200 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$5.11782,2023-11-14 08:00:00,Second 2023
SICM2-636-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7Tg1xCjU3dOJodZIE95oxZMZpwMbhuKfHzVp_DpxRpw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOPLATINO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 15 ML,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$12.21273,2023-11-14 08:00:00,Second 2023
SICM2-665-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=l5Jx0BiO5OxSayeGVD2d6zkJQIfd4XPdDyCgXpSxDJY,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DIMENHIDRINATO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$0.03400,2023-11-14 08:00:00,Second 2023
SICM2-666-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=o95_t_BGgSwerE1JI6ty2cyQ1ritea12H5qLo4GA6cU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PERMETRINA - FORMA FARMACÉUTICA: LÍQUIDO CUTÁNEO CHAMPÚ - CONCENTRACIÓN:1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$2.56512,2023-11-14 08:00:00,Second 2023
SICM2-672-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0rLd9xtKhkky9mRFpPgdHZ-x0iqKB55sHzMunkR6LK4,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: PREDNISOLONA - FORMA FARMACÉUTICA: LÍQUIDO OFTÁLMICO - CONCENTRACIÓN:1 % - PRESENTACIÓN COMERCIAL: CAJA X FRASCO GOTERO X 5 ML MÍNIMO,Verificación de documentación habilitante oferente ganador,PICHINCHA / QUITO,$1.21223,2023-11-14 08:00:00,Second 2023
